"customer_id","first_name","last_name","gender","email","phone_number","street_address","city","state","zip_code","country","signup_date","date_of_birth","loyalty_status","preferred_channel","marketing_opt_in","lifetime_value","returns_rate","customer_status"
"7718473","Jackson",NULL,"Female","jackson.green9858@outlook.com","621-309-5183","7052 Walnut Ln","Boston","MA","43187","USA","2019-06-23","1963-07-17","None","SMS","No ","749.06","0.10","Active"
"3587931","Mila","Scott","Male","mila.scott8497@icloud.com","924-572-5318","3249 3rd Blvd","Milwaukee",NULL,"40764","USA","2025-01-22","1962-01-25","None","In-Store","Yes","124.45","0.28","Active"
"3846949","Anthony","Allen","Male","anthony.allen4502@proton.me",NULL,"8325 Washington Way","San Antonio","TX","31332","USA","2022-04-04","1988-04-14","Gold","In-Store","Yes","948.00","0.08","Active"
"8481225","Julian","Perez","Female","julian.perez3152@icloud.com","894-956-3381","8791 Elm Ct","Denver","CO","98044","USA","2020-10-20","1995-11-13","Silver","In-Store","No ","1215.32","0.06","Active"
"7754864",NULL,"Williams","Female","natalie.williams8920@icloud.com","601-993-6980","1161 Ridge Ln","Houston","TX","41211","USA",NULL,"1983-01-16","Silver","SMS","Yes","306.64","0.12","Active"
"8082668","Scarlett","Gonzalez","Female","scarlett.gonzalez6116@hotmail.com","976-251-4613","1218 Cherry Way","Phoenix","AZ","37308","USA","2024-07-25",NULL,"None","In-Store","No ","263.80","0.04","Active"
"2133461","Luke","Hill","Female","luke.hill8592@gmail.com","252-889-7436","6366 Maple Ln","Minneapolis","MN","21808","USA","2023-11-05","1985-05-18","Bronze","Email","No ","2201.48","0.09","Active"
"8763013","Carter","Brown","Male","carter.brown3313@outlook.com","522-799-9875","6758 Ridge Rd","Nashville","TN","76031","USA","2020-05-06","1950-01-04","Silver","SMS",NULL,"146.00","0.12","Inactive"
"8224389","Emma","Flores","Male","emma.flores7480@hotmail.com","916-205-2723","397 Hill Ave","Houston","TX","20379","USA","2023-03-21","1969-01-26","None","In-Store","No ","792.42","0.05","Active"
"8922533","Jackson","Hill","Female","jackson.hill5766@hotmail.com","705-612-2463","5301 Maple Pl","Houston","TX","14820","USA","2020-02-29","1990-07-19","Gold","In-Store","No ","3206.31","0.28","Active"
"3057514","Ava","Nguyen","Female","ava.nguyen293@proton.me","613-237-9740","9543 Oak Ln","Phoenix","AZ","19104","USA","2020-01-25","1987-03-29","Silver","Email",NULL,"1394.22","0.04","Active"
"8438733","Wyatt","Lee","Prefer Not To Say","wyatt.lee420@gmail.com","415-731-9297","7748 Oak St","Fort Worth","TX","40382","USA","2022-06-19","1975-05-25","None","App Push","Yes","1549.23","0.02","Active"
"2530497","Olivia","Jackson","Female","olivia.jackson3803@icloud.com","335-500-7395","7788 Park Way","Denver","CO","57220","USA",NULL,"1975-05-05","Platinum","App Push","Yes","173.34","0.10","Active"
"9385742","Grace","Green","Male","grace.green2464@proton.me","620-661-2220","4588 Lincoln Way","Boston","MA","48218","USA","2020-12-12","1964-10-22","Gold","Email","No ","216.46","0.13","Active"
"8007741",NULL,"Allen","Female","nora.allen4248@outlook.com","701-694-5146","7490 Lake Dr","New York","NY","44675","USA","2021-10-01",NULL,"None","Email","Yes","946.85","0.04",NULL
"2664863","Owen","Robinson","Male","owen.robinson7026@proton.me","792-331-6006","1506 Ridge Rd","Houston","TX","56487","USA","2021-07-12","1986-03-10","Gold","Email","Yes","727.47","0.13","Churn Risk"
"2630611","Chloe",NULL,"Male","chloe.hall4910@hotmail.com",NULL,"9576 River Dr","Houston","TX","73013","USA","2022-09-19","1983-09-22","Silver","Phone","Yes","823.40","0.05","Active"
"3919694","Evelyn","Allen","Male","evelyn.allen7008@proton.me","344-385-3013","3363 Walnut St","Austin","TX","19212","USA","2020-03-16","1974-01-30","None","In-Store","No ","405.65","0.35","Active"
"2776088","Natalie","Taylor","Female","natalie.taylor8061@gmail.com",NULL,"2116 Elm Pl","Charlotte","NC","95711","USA",NULL,"1989-03-15","Bronze","Email","Yes","1652.54","0.19","Active"
"2932227","Sophia","Ramirez","Female","sophia.ramirez6304@proton.me","430-304-5617","5888 Sunset Rd","Phoenix","AZ","21116","USA","2025-10-12","1988-06-15","Silver",NULL,"No ","1508.33","0.01","Churn Risk"
"8023963","Julian","White","Male","julian.white714@gmail.com","345-847-5143","5903 Lake Ct","Chicago","IL","27836","USA","2020-03-02","1976-08-12","Bronze","SMS",NULL,"683.81","0.40","Active"
"1873851","Luna","Allen","Male","luna.allen890@yahoo.com","934-663-2868","7574 Ridge Dr","Austin","TX","56549","USA","2022-04-10","1983-07-18","Bronze","In-Store","No ","530.38","0.07","Churn Risk"
"6837817","Jacob","Hill","Female","jacob.hill1551@yahoo.com",NULL,"5544 Sunset Ct","Philadelphia","PA","83588","USA","2025-07-19",NULL,"Silver","SMS","No ","724.87","0.13","Churn Risk"
"2065818","Mila","Ramirez","Male","mila.ramirez3615@outlook.com","492-864-9715","2775 2nd Ct","Philadelphia","PA","33909","USA","2022-04-01","1990-11-07","Silver","App Push","No ",NULL,"0.23","Active"
"8526283","Luke","Baker",NULL,NULL,"737-480-6944","1656 Maple Ave","New York","NY","10349","USA","2022-09-18","1983-12-12","Bronze","SMS","Yes","573.97","0.32","Churn Risk"
"9555575","Layla","Adams","Female",NULL,"613-236-8625","1590 Lincoln Ln","Portland","OR","92939","USA","2022-03-02","2001-04-06","Bronze","App Push","Yes","582.93","0.21",NULL
"8186990","Ava","Hernandez","Male","ava.hernandez8936@outlook.com","424-240-1233","869 Cherry Way","San Diego","CA",NULL,"USA","2020-07-29","1988-01-19","None","In-Store","Yes","355.03","0.07","Active"
"8132648","Natalie","Hill","Male","natalie.hill2149@proton.me",NULL,"896 Pine St","Portland","OR","11184","USA","2025-01-20","1990-10-01","Bronze","Email","Yes","228.58","0.03","Churn Risk"
"7724045","Michael","Robinson","Female","michael.robinson5929@icloud.com","560-831-8032","4941 River Ct","Portland","OR","51489","USA","2021-03-04","1950-07-24","Silver","App Push",NULL,"7177.02","0.09","Active"
"7818496","Scarlett","Anderson","Female","scarlett.anderson5500@gmail.com","583-976-1908","7638 Cherry Ct","New York","NY","74874","USA","2024-05-30","2000-06-20","Silver","Email","No ","802.95",NULL,"Inactive"
"3673322","Riley","Harris","Male","riley.harris5606@yahoo.com",NULL,"8498 3rd Ct","Houston","TX","24880","USA","2020-06-10","1959-08-09","Bronze","Email","Yes","178.70","0.09","Churn Risk"
"8375356","Aria","Robinson","Male","aria.robinson2962@icloud.com",NULL,"2734 Park Pl","Boston","MA","18811","USA","2025-07-19","1985-04-23","None","In-Store","No ","643.12","0.08","Inactive"
"3947669","Jackson","Scott",NULL,"jackson.scott8515@outlook.com","737-617-3734","6717 Cherry Way","San Jose","CA","37118","USA","2025-09-22","1976-10-10","Gold","SMS","Yes","938.62","0.05","Active"
"1633297","Charlotte","Nguyen","Male","charlotte.nguyen7564@proton.me","890-711-3280","3047 Center St","Milwaukee","WI","65461","USA","2019-10-30","2003-08-24","Gold","SMS","No ","201.37","0.29","Churn Risk"
"8460758","Aria","Jones","Male","aria.jones7810@outlook.com","565-983-3911","6733 Sunset Ct","Los Angeles","CA","48951","USA","2024-10-23","1978-12-28","Platinum","App Push","No ",NULL,"0.36","Active"
"9792411","Olivia","Green","Male","olivia.green6180@proton.me","727-677-6246","9747 3rd Ct","Houston",NULL,"93811","USA","2021-03-01","1970-01-05","Gold","Email","Yes","859.13","0.17","Churn Risk"
"3329967","Wyatt","Baker","Female","wyatt.baker874@hotmail.com","393-479-4264","3230 Elm Ln","Columbus","OH","44675","USA","2024-06-29","1982-08-15","None","SMS","Yes","132.30","0.10","Inactive"
"4526280","Luna","Thomas","Male","luna.thomas5327@proton.me","528-769-6047","2457 Hill Blvd","San Jose","CA","70690","USA","2024-07-12","1985-04-07","Bronze","Email","Yes","1571.38","0.11","Churn Risk"
"8722606","John","Thomas","Male","john.thomas8637@icloud.com","508-696-3566","2454 Center Way","Phoenix",NULL,"75384","USA","2023-08-17","1982-04-17","Bronze","App Push","Yes","291.34",NULL,"Active"
"7069650","Avery","Williams","Male","avery.williams174@yahoo.com","792-576-2050","6617 Center Pl","Houston","TX",NULL,"USA","2021-12-11","1982-05-21","None","App Push","Yes","434.94","0.08","Churn Risk"
"3262450","Harper","Hernandez","Male","harper.hernandez9060@proton.me","714-607-8944","5531 3rd Rd","Las Vegas",NULL,"92780","USA","2021-10-09","1961-02-03","Gold","Email","No ","753.02",NULL,"Active"
"1615675",NULL,"King","Female","benjamin.king4442@gmail.com","384-522-1256","3864 Lake Way","Las Vegas","NV","62206","USA","2022-05-10","1971-07-29","None","SMS","Yes","892.06","0.14","Active"
"4533779",NULL,"Roberts","Female","layla.roberts9890@icloud.com","540-452-8676","2008 Washington Way","Dallas","TX","38081","USA","2022-08-31","2000-02-02","Bronze","Email","Yes","428.64","0.20","Inactive"
"8531380","Gabriel","Rodriguez","Female","gabriel.rodriguez6823@hotmail.com","352-277-8054","4645 Pine St","Portland","OR","45889","USA","2021-05-16","2001-05-04","Silver","App Push","Yes","1385.80","0.17","Active"
"8467726","Elijah","Rivera","Male","elijah.rivera1688@gmail.com","277-527-8535","8629 Park Ave","New York","NY","14860","USA","2023-02-17","1987-02-12","Bronze","App Push","Yes","898.69","0.11","Inactive"
"2860421","Julian","Jackson","Male","julian.jackson5211@hotmail.com",NULL,"1723 Maple Blvd","San Jose","CA","96189","USA","2020-08-07","1973-12-27","None","App Push","Yes","60.52","0.13","Churn Risk"
"8883823","Theodore","Hill","Male","theodore.hill9420@hotmail.com",NULL,"3494 Washington Blvd","Nashville","TN","74134","USA","2023-02-15","1957-08-27","Gold","Phone","Yes","650.49","0.16","Active"
"1730386","Scarlett","Young","Male","scarlett.young2467@gmail.com","544-201-7164","3301 Center Rd","Milwaukee","WI","79444","USA","2023-09-16","1955-05-17","Platinum","Email","No ","324.22","0.06","Churn Risk"
"2724773","David","Carter","Female","david.carter946@proton.me","847-923-1462","8449 5th Dr","Denver","CO","69700","USA","2020-08-26","2004-01-09","None","In-Store","Yes","782.83","0.24","Churn Risk"
"8048838","David","Hernandez","Female","david.hernandez8610@yahoo.com","377-228-8824","7536 Park St","Indianapolis","IN","78479","USA","2022-02-17","1972-01-04","None","App Push","No ","582.74","0.16",NULL
"3361510","Jackson","Hall","Non-Binary","jackson.hall3978@gmail.com","490-890-7956","7838 2nd Way","Chicago","IL","97803","USA","2025-07-30","2004-08-05","Platinum","Email","Yes","700.14","0.28","Churn Risk"
"8132769",NULL,"Jones","Female","grace.jones2811@outlook.com","297-600-6514","4589 Park Ct","Austin","TX","88857","USA","2022-12-16",NULL,"Bronze","Email","Yes","336.41","0.10","Active"
"7913081",NULL,"Wilson","Male","gabriel.wilson3910@gmail.com","256-642-6477","5110 Lincoln Rd","New York","NY","13454","USA","2021-08-20","1997-10-11","Silver","Email","No ","781.20","0.24","Active"
"3088344",NULL,"Martin","Female","samuel.martin2131@yahoo.com","610-392-2124","2623 Cherry Ave","Seattle","WA","85661","USA","2020-02-23",NULL,"Bronze","Email","No ",NULL,"0.52","Active"
"4231028","Carter","Lopez","Male","carter.lopez5482@hotmail.com","905-586-6469","535 Oak Ave","Chicago","IL","47179","USA","2020-05-05","1987-04-12","None","App Push","Yes","2086.68","0.29","Active"
"8942330","Mason","Thomas","Female","mason.thomas1537@proton.me","279-881-8924","9979 5th St","Philadelphia","PA","10538","USA","2021-05-27","1957-05-30","Bronze","Email","Yes","585.18","0.06","Active"
"7917152","Daniel","Rivera","Female","daniel.rivera1110@icloud.com","247-337-9483","713 Maple Blvd","New York","NY","82110","USA",NULL,"1967-03-10","Platinum","Email","No ","1041.78","0.01","Active"
"5382463","Charlotte","Young","Female","charlotte.young6869@icloud.com","890-940-9995","3814 Maple Way","Houston","TX","75602","USA","2019-03-02","1973-01-17","None",NULL,"Yes","740.21","0.18","Active"
"9626108","Alexander","Hernandez","Female","alexander.hernandez4328@proton.me",NULL,"1028 Cherry Ave","Chicago","IL","31943","USA","2023-01-26","1978-12-24","Gold","Email","Yes","191.88","0.06","Active"
"3036059","Gabriel","Lee","Female","gabriel.lee2070@icloud.com",NULL,"7266 Hill Ave","Dallas","TX","92431","USA","2025-08-27","1998-10-11","Gold","Email","No ","890.11","0.03","VIP"
"3037191","Logan","White","Male","logan.white8046@gmail.com",NULL,"3507 2nd Ave","Las Vegas","NV",NULL,"USA","2025-05-12","1952-10-27","None","In-Store","No ","546.59","0.16","Active"
"8558378",NULL,"Perez","Male","noah.perez839@icloud.com","522-639-5553","6677 Center Ave","San Diego","CA","31175","USA","2024-08-21","1995-06-02","Gold","Phone","No ","702.13","0.05","Active"
"4374754","David","Nelson","Prefer Not To Say","david.nelson1278@icloud.com","594-754-3456","7505 Walnut Ct","Los Angeles","CA","75173","USA","2020-09-22","1961-08-14","Silver",NULL,"No ","529.94","0.01","Active"
"8678589","Mia","Campbell","Female","mia.campbell8717@hotmail.com","814-294-5206","2231 2nd Dr","Nashville","TN","99880","USA","2021-01-16","1952-09-04","Bronze",NULL,"No ","837.90","0.03","Active"
"9302946","Layla","Robinson","Male","layla.robinson4827@hotmail.com","342-306-1052","9615 Center Blvd","New York","NY","96002","USA","2021-02-09","1997-04-25",NULL,"App Push","Yes","583.29","0.19","Active"
"6205543","Wyatt","Campbell","Female","wyatt.campbell4492@outlook.com","961-733-4998","3319 Maple Ln","New York","NY","37925","USA","2022-06-22","1954-12-17","Gold","SMS","No ","296.97",NULL,"Active"
"5567533","Chloe","Hall","Female","chloe.hall7367@gmail.com",NULL,"4724 Park Ct","New York","NY","45594","USA","2025-04-18","1974-12-08","None","Phone","No ","352.10","0.29","Churn Risk"
"5921894","Anthony","King","Male","anthony.king1954@yahoo.com","914-276-4491","1546 Sunset Ave","San Jose","CA","74338","USA","2022-04-21","1966-10-28","Bronze","SMS","No ",NULL,"0.19","Active"
"1841248","Hazel","Rodriguez","Male","hazel.rodriguez6858@hotmail.com","552-943-4643","8248 Sunset Ln","Denver","CO","98064","USA","2024-09-08","1965-04-02","None","Email","Yes","1632.49","0.14","Active"
"6357240","Ethan","Wilson","Female","ethan.wilson6986@gmail.com","724-698-1000","7437 Walnut Ct","Boston","MA","62416","USA","2023-04-20","1963-03-19","Gold","App Push","No ","993.56","0.36","Active"
"9849306","Ava","Anderson","Female","ava.anderson9227@proton.me","250-753-1514","4507 Hill Ln","Phoenix","AZ","90707","USA",NULL,"1964-09-02","Bronze","Email","No ","2538.30","0.06","Active"
"8545279","John","Johnson","Male","john.johnson8120@proton.me","417-677-8999","1037 Walnut Pl","Houston","TX","43179","USA","2021-11-19","1970-10-08","Bronze","Email",NULL,"1741.55","0.26","VIP"
"3583206",NULL,"Taylor","Female","charlotte.taylor7173@outlook.com","719-917-5853","8053 Park Dr","Orlando","FL","19953","USA","2020-01-18","2003-08-25","Silver","Email","No ","357.99","0.27","Active"
"3586950","Jackson","Rodriguez","Male","jackson.rodriguez5306@yahoo.com","227-706-4677","1797 Sunset Ave","Las Vegas","NV","39601","USA","2021-06-03","1976-08-17","None","In-Store","No ","678.80",NULL,"Active"
"2563790","Logan","Green","Female","logan.green2669@yahoo.com","912-417-8461","7310 5th Ct","Philadelphia","PA","58410","USA","2025-09-30","1959-11-25","Silver","Email","No ","903.61","0.49","Active"
"1044891","Anthony","Wright","Female","anthony.wright6119@hotmail.com","803-767-4770",NULL,"Boston","MA",NULL,"USA","2019-10-04","1979-08-24","Silver","Email","No ","372.22","0.14","Active"
"5232413","Liam","Allen","Male","liam.allen388@icloud.com","786-233-9039","5211 4th Ln","Dallas","TX","67303","USA","2019-06-28","2001-04-02","Platinum","SMS","Yes","104.38","0.27","Churn Risk"
"8245685","Liam","Garcia","Non-Binary","liam.garcia7448@proton.me","779-226-2930",NULL,NULL,NULL,"11427","USA","2020-03-18","1964-02-22","None","Email","No ",NULL,"0.03","Active"
"5186414","Mason","Young","Female","mason.young9741@hotmail.com","503-381-9539","561 Washington Pl","Los Angeles","CA","99517","USA","2019-11-10","1959-05-29","None","SMS","No ","293.54",NULL,"Inactive"
"1212267","Benjamin","Smith","Male","benjamin.smith5583@yahoo.com","611-703-2213","7790 5th Way","Austin","TX","83773","USA","2019-12-15","1960-08-17","Platinum","App Push","Yes","516.00","0.14","Active"
"7477326","Lucas","Baker","Female","lucas.baker4533@icloud.com","295-225-1748","3815 Hill Rd","Orlando","FL","48600","USA","2025-09-22","1982-09-07","Platinum","App Push","Yes","1235.13","0.12","Inactive"
"1098919","Nora","Scott","Female","nora.scott1892@gmail.com","409-903-5325","1797 Elm Ln","Houston","TX","16659","USA","2023-10-01","1953-12-15","Silver","Email","No ","670.18","0.06",NULL
"5024269","Emma","Hernandez","Male","emma.hernandez1852@hotmail.com","397-399-1024","4839 Elm Blvd","New York","NY","47998","USA","2022-05-22",NULL,"Silver","SMS","No ","2148.37","0.20","Active"
"3386328","Emma","Jackson",NULL,"emma.jackson4878@proton.me","455-379-2377",NULL,"Phoenix","AZ","74678","USA","2022-01-30","1991-02-03","Gold","In-Store","No ","609.30","0.09","VIP"
"9214801","Ethan","Davis","Female","ethan.davis8831@gmail.com","426-636-6897","191 4th Ct","Houston","TX","88115","USA","2024-03-29","1959-05-27","Bronze","Email","Yes","644.34","0.08","Churn Risk"
"8377556","Theodore","Thomas","Prefer Not To Say","theodore.thomas1189@outlook.com","708-751-6987","196 Oak Ln",NULL,"FL","19061","USA","2025-08-05","1993-10-15","Gold","Phone",NULL,"142.17","0.12","Inactive"
"7878299","Mason","Garcia","Male","mason.garcia5131@yahoo.com","652-240-8343","2690 Oak Blvd","Columbus","OH","91144","USA","2021-03-21","2002-12-08","Silver","App Push","Yes","1093.35","0.07","Inactive"
"7223751","Henry","Martinez","Female","henry.martinez6168@icloud.com","962-412-7399","2554 Hill Pl","Dallas","TX","17256","USA","2022-08-23","1990-06-17","None","SMS","Yes","363.85","0.26","Churn Risk"
"7417985","Scarlett","Rivera","Female","scarlett.rivera8972@gmail.com","973-250-4557","1865 River Ct","Phoenix","AZ","45925","USA","2020-02-27","1999-12-15","Bronze","App Push","Yes","1003.19","0.25","Churn Risk"
"5031966","Emily","Smith","Male","emily.smith6131@icloud.com","395-898-8343","440 Washington St","Chicago","IL","62070","USA","2021-05-06","2003-08-17","Silver","Email",NULL,"520.55","0.07","VIP"
"2876932","Mason","Sanchez","Male","mason.sanchez8789@outlook.com","966-644-1095","6071 3rd Blvd","Phoenix","AZ","34847","USA","2019-06-14","1987-10-11","Silver","Email","No ","1220.77","0.15","VIP"
"6761929","Luna","Thomas",NULL,"luna.thomas7191@yahoo.com","639-539-4504","1564 Cherry St","Minneapolis","MN","41714","USA","2021-03-30","1994-06-03","Gold","Email","Yes","2227.51","0.15","Churn Risk"
"7361002","Nora","Adams","Male","nora.adams8414@hotmail.com",NULL,"1320 5th St",NULL,"AZ","31987","USA","2023-05-19","1991-05-18","Platinum",NULL,"Yes","675.84","0.31","Inactive"
"3652149","Nora","Sanchez","Male","nora.sanchez3555@proton.me",NULL,"8782 Lake Rd","Los Angeles","CA","71635","USA","2025-02-01","1976-12-10","Silver","Email","Yes","977.87","0.08","Churn Risk"
"7360307","Alexander","Perez","Male","alexander.perez2768@yahoo.com","503-410-7793","2502 5th Ct","Los Angeles","CA","88182","USA","2019-01-30","2000-07-01","Silver","App Push","Yes","444.52","0.44","Active"
"5487028","Zoey","Flores","Female","zoey.flores2249@yahoo.com","967-401-8532",NULL,"Chicago","IL","78598","USA","2024-05-06","1952-11-02","None","Email","Yes","114.38","0.17","Active"
"2089496","Benjamin","Rodriguez","Female","benjamin.rodriguez7188@proton.me",NULL,"5289 Center Dr","San Diego","CA","84279","USA","2025-02-04","1992-01-09","None","SMS",NULL,"745.19","0.19","Active"
"3937176","Sophia","Harris","Male","sophia.harris1060@hotmail.com","703-646-8296","7795 Oak Rd","Jacksonville","FL","39958","USA","2023-02-10","1973-04-25","Bronze","Email","No ","933.66","0.15","Active"
"1543335","Oliver","Sanchez","Male","oliver.sanchez2296@icloud.com","443-509-3347","8943 Lake St","San Antonio",NULL,"46065","USA","2025-03-30","1965-09-17","Gold","SMS","Yes","1663.89","0.22","Active"
"7661748","Evelyn","Brown","Male","evelyn.brown422@gmail.com","205-222-5787","7684 Lake Blvd","Atlanta","GA","28355","USA",NULL,"1984-06-30","Bronze","In-Store","Yes","456.44","0.19","Churn Risk"
"4961312","James","Hernandez","Male",NULL,"913-790-9690","8027 Hill Ave","Philadelphia","PA","56192","USA","2021-05-01","2001-04-15","Gold","Email","No ","327.62","0.12","Inactive"
"1919088","Riley","Jones","Female","riley.jones4938@icloud.com","686-360-9740","8338 Cedar Ln","Phoenix","AZ","81530","USA","2020-08-13","1983-06-23","Gold","SMS","Yes","1272.25","0.33","Active"
"7171347","Leo","Jackson","Male","leo.jackson7152@yahoo.com","381-933-2450","2932 River Rd","New York","NY","96513","USA","2022-12-19","1978-06-09","Gold","App Push","Yes","1115.04","0.13","Churn Risk"
"4134272","James","Baker","Male","james.baker9414@gmail.com","550-411-8324","3673 Walnut Ave","Philadelphia","PA","58334","USA","2023-08-11","1996-07-20","Bronze","App Push","Yes","291.14","0.24","Active"
"1858283","Aria","Jackson","Female","aria.jackson647@outlook.com","210-341-3793","920 Cedar Blvd",NULL,"IL","45168","USA","2020-01-16","1980-09-30",NULL,"SMS","No ","4258.20","0.09","Churn Risk"
"3950888","Ava","Young","Male","ava.young2412@hotmail.com","606-450-3331","362 Lake Ct","Los Angeles","CA","73803","USA","2024-03-25","1983-05-03","Silver","SMS",NULL,"2430.16","0.10","VIP"
"2987287","Sebastian","Flores","Male","sebastian.flores8397@icloud.com","899-243-1934","2213 4th Dr","Las Vegas","NV","11042","USA","2020-03-07","1964-03-12","Silver","Email","Yes","547.60","0.24","Active"
"7597509","Grace","Mitchell","Male","grace.mitchell592@proton.me","374-814-1091","7363 Walnut Dr","Chicago","IL","78711","USA","2023-06-20","1970-05-14","Gold",NULL,"Yes","620.67","0.03","Active"
"9901266","Gabriel","Carter","Male","gabriel.carter277@gmail.com","789-563-1783","369 Ridge Ln","Los Angeles","CA","54862","USA",NULL,"1953-05-28","Platinum","App Push","Yes","1383.05","0.03","Active"
"3138181","Samuel",NULL,"Female","samuel.anderson6293@hotmail.com","653-981-7132","3976 Cedar Blvd","Milwaukee","WI","52095","USA","2024-01-16",NULL,"Bronze","Email","No ","273.21","0.19","Active"
"4265774","Nora","White","Female","nora.white8314@outlook.com","217-931-8423","395 Lincoln St","San Antonio","TX","88362","USA","2025-06-04",NULL,"Gold","Email","Yes","638.95","0.09","Active"
"5283671","Olivia","Anderson","Male","olivia.anderson4828@gmail.com",NULL,"7545 Oak St","Houston","TX","92779","USA","2022-11-18",NULL,"None","SMS","Yes","1550.07","0.55","Active"
"2694522","Jacob","Mitchell","Female","jacob.mitchell2515@hotmail.com","653-913-1782","1371 Oak Ln","Phoenix","AZ","96513","USA","2023-05-19","1989-10-31","Gold","Email","Yes","303.99","0.22","Active"
"7765480","Owen","Wright","Male","owen.wright3823@hotmail.com","211-964-5416","2058 2nd Ln","Portland",NULL,"91580","USA","2025-03-10","1970-02-04","None","App Push","No ","373.34","0.04",NULL
"9910914","Evelyn","Smith","Female","evelyn.smith1323@icloud.com",NULL,"3958 Cedar Way","Indianapolis","IN","95061","USA","2023-06-06","1972-09-01","None","Email","No ","864.09","0.03","VIP"
"3717354","Layla","Perez","Male","layla.perez9714@icloud.com","521-723-2566","2182 Ridge Rd","Seattle","WA","79368","USA","2024-03-10","1973-11-12","Silver","Phone","Yes",NULL,"0.05","Active"
"9996414","Hazel","Green","Male","hazel.green1502@hotmail.com","645-389-9970","3870 Cherry Ln","Orlando","FL","63560","USA","2019-08-08","1967-04-26","None","SMS","Yes","3113.04","0.17","VIP"
"9959220","Victoria","Ramirez","Male","victoria.ramirez8668@yahoo.com","254-397-6717","1564 3rd Rd","Atlanta","GA","32975","USA","2021-07-11","1952-08-14","Platinum","Email","No ","270.45","0.11","Churn Risk"
"4609524","Zoey","Thomas","Male","zoey.thomas3673@outlook.com","387-499-1740","4754 Center Pl","Los Angeles","CA","47099","USA",NULL,"1972-04-22","Bronze","App Push","Yes","2772.58","0.34","Active"
"8793853","Avery","King","Female","avery.king394@outlook.com","387-266-3105","6177 Maple Way","Chicago",NULL,"82456","USA","2019-04-26","1966-06-07","None","SMS","Yes","151.32","0.06","Active"
"1499914","Aria","Wright","Non-Binary","aria.wright3151@yahoo.com","922-412-9011","5904 Walnut Way","Houston","TX","45843","USA","2020-05-14","1998-09-25","None","SMS","Yes","469.56","0.12","Churn Risk"
"4586084","Mia","Nguyen","Male","mia.nguyen9408@gmail.com","244-461-9222","9144 Pine Ln","Chicago","IL","88373","USA","2023-06-06","1997-06-23","Gold","App Push","Yes","1000.60","0.03","Active"
"2329187","Ava","Martinez","Male","ava.martinez4843@hotmail.com","779-946-8243","9048 Cherry Dr","New York","NY","15254","USA","2025-03-06","1952-03-23","Gold","Email","Yes","737.55","0.03","Active"
"2909540","Charlotte","Martinez","Prefer Not To Say","charlotte.martinez6232@hotmail.com","691-262-9353","3370 Pine St","Philadelphia","PA",NULL,"USA",NULL,"1972-02-27","None","Email","Yes","467.68","0.09","Inactive"
"4585314","Theodore","Garcia","Female","theodore.garcia2265@proton.me","636-302-6088","1149 Cherry Rd","Houston","TX","18889","USA","2019-07-27","1993-07-27","Silver","In-Store","Yes","2032.06","0.16","Inactive"
"7795314","Julian","Davis","Male","julian.davis9322@proton.me","561-245-1798","6135 2nd Rd","Baltimore","MD","44824","USA","2024-11-20","1992-06-04","Silver","Email","Yes","199.28","0.02","Active"
"9279821","Jacob","White","Female","jacob.white3089@outlook.com","889-979-6661","6158 Maple Ave","New York","NY","91575","USA","2020-05-08","1973-12-22","Silver","Email","Yes","377.09","0.16","Active"
"1249314","Olivia","Perez","Female","olivia.perez9013@gmail.com","727-201-9889","8217 Sunset Ct","Philadelphia","PA","91610","USA","2024-08-03","1954-08-19","Bronze","Email","Yes","174.07","0.12","Churn Risk"
"6160869","Mia","Hall","Male","mia.hall7694@proton.me","858-980-5539","7492 Park Rd","Atlanta","GA","58167","USA","2024-07-24","1984-02-17","None","Phone","Yes","1538.79","0.09",NULL
"8542969","Harper","Jackson","Female","harper.jackson5813@outlook.com","956-737-1313","3900 5th Ct","New York","NY","93961","USA","2020-01-29","1986-11-30","Bronze","Email","No ",NULL,"0.07","Active"
"5545223","Samuel","Perez","Male","samuel.perez3363@icloud.com","610-224-6159","864 2nd Way","Indianapolis","IN","97916","USA","2022-05-24",NULL,"Gold","Email","No ","1703.47","0.06","Active"
"3777286","Evelyn","Johnson","Female","evelyn.johnson3531@gmail.com","623-379-1217","7959 Pine Blvd","Seattle","WA","46809","USA","2022-02-27",NULL,"Bronze","Email","Yes","935.59","0.10","Active"
"8526486","Grace","Smith","Male","grace.smith597@hotmail.com","388-598-1100","8735 3rd Ave","Dallas","TX","67960","USA","2025-11-13","1967-11-17","None","App Push","No ","541.10","0.18","Inactive"
"4117625","Mila","Thomas","Female","mila.thomas276@hotmail.com","618-205-9568","2858 Washington Ave","New York","NY","34583","USA","2025-02-20","1988-07-21","Gold","SMS","Yes","305.48","0.09","Active"
"5273534","Noah","Gonzalez","Female","noah.gonzalez3334@outlook.com","789-821-5102","297 Pine Dr","Columbus","OH","63009","USA","2023-12-14","1954-10-25","Bronze","Email","Yes",NULL,"0.20","Inactive"
"8321474","Leo","Garcia","Male","leo.garcia6094@gmail.com","718-467-3685","9078 Sunset Blvd","Chicago","IL","21112","USA","2022-01-09","1985-03-11","Gold","Email","No ","527.39","0.20","Active"
